id,text,ground_truth,ground_truth_tr,category_id,category,difficulty,surface_tone,hard_case,viewpoint,annotation_note
PHRASE-0925,"Nova Sağlık, ürün karmasındaki iyileşme sayesinde brüt kâr marjını %15,8 seviyesinden %27,8 seviyesine yükseltti ve operasyonel kârlılığın yılın kalanında korunacağını bildirdi.",positive,pozitif,clear_margin_improvement,açık marj iyileşmesi,clear,positive_like,False,investor_impact,Açık marj iyileşmesi ve korunacak kârlılık beklentisi yatırımcı açısından pozitiftir.
PHRASE-0926,"Bora Lojistik, ürün karmasındaki iyileşme sayesinde brüt kâr marjını %15,8 seviyesinden %26,1 seviyesine yükseltti ve operasyonel kârlılığın yılın kalanında korunacağını bildirdi.",positive,pozitif,clear_margin_improvement,açık marj iyileşmesi,clear,positive_like,False,investor_impact,Açık marj iyileşmesi ve korunacak kârlılık beklentisi yatırımcı açısından pozitiftir.
PHRASE-0927,"Hedef Savunma, ürün karmasındaki iyileşme sayesinde brüt kâr marjını %21,0 seviyesinden %29,2 seviyesine yükseltti ve operasyonel kârlılığın yılın kalanında korunacağını bildirdi.",positive,pozitif,clear_margin_improvement,açık marj iyileşmesi,clear,positive_like,False,investor_impact,Açık marj iyileşmesi ve korunacak kârlılık beklentisi yatırımcı açısından pozitiftir.
PHRASE-0928,"Bora Lojistik, 2026 ilk yarı sonrasında bilanço dayanıklılığını korumak amacıyla bu yıl temettü dağıtmayacağını ve yatırım harcamalarının bir bölümünü sonraki döneme kaydıracağını duyurdu.",negative,negatif,hard_dividend_cut,olumlu dille temettü iptali,hard,positive_like,True,investor_impact,Koruyucu dil kullanılmasına rağmen temettü iptali ve harcama ertelemesi yatırımcı açısından negatiftir.
PHRASE-0929,"Lima Gayrimenkul, varlık satışı sonrasında net borcunu 288 milyon TL azalttı ve net borç/FAVÖK oranının 1,3x seviyesinden 0,6x seviyesine gerilediğini açıkladı.",positive,pozitif,clear_deleveraging,açık borçluluk azalması,clear,positive_like,False,investor_impact,Borçluluğun düşmesi ve kaldıraç oranındaki iyileşme yatırımcı açısından pozitiftir.
PHRASE-0930,"Mavi Makine, olağan genel kurul toplantısının 7 Nisan 2026 tarihinde yapılacağını ve gündem maddelerini kamuya açıkladı.",neutral,nötr,procedural_disclosure,prosedürel bildirim,clear,procedural,False,investor_impact,Prosedürel bildirim yatırımcı açısından doğrudan value-relevant pozitif ya da negatif etki taşımaz.
PHRASE-0931,"Rota Cam, Ankara tesisindeki yatırım sonrası üretim kapasitesini %30 artırdı ve ek kapasitenin ihracat gelirlerine katkı vermesini beklediğini duyurdu.",positive,pozitif,clear_capacity_expansion,açık kapasite artışı,clear,positive_like,False,investor_impact,Kapasite artışı ve buna bağlanan gelir beklentisi yatırımcı açısından pozitiftir.
PHRASE-0932,"Hedef Savunma, Bursa bölgesindeki yatırım seçeneklerini değerlendirdiğini ancak proje için henüz bağlayıcı karar alınmadığını bildirdi.",neutral,nötr,non_binding_review,bağlayıcı olmayan değerlendirme,nuanced,neutral_like,False,investor_impact,Bağlayıcı karar ve net finansal etki olmadığı için yatırımcı açısından neutral kabul edilir.
PHRASE-0933,"Trend Tarım, Ankara tesisindeki yatırım sonrası üretim kapasitesini %25 artırdı ve ek kapasitenin ihracat gelirlerine katkı vermesini beklediğini duyurdu.",positive,pozitif,clear_capacity_expansion,açık kapasite artışı,clear,positive_like,False,investor_impact,Kapasite artışı ve buna bağlanan gelir beklentisi yatırımcı açısından pozitiftir.
PHRASE-0934,"Güney Perakende, olağan genel kurul toplantısının 7 Nisan 2026 tarihinde yapılacağını ve gündem maddelerini kamuya açıkladı.",neutral,nötr,procedural_disclosure,prosedürel bildirim,clear,procedural,False,investor_impact,Prosedürel bildirim yatırımcı açısından doğrudan value-relevant pozitif ya da negatif etki taşımaz.
PHRASE-0935,"Delta Yatırım Holding, portföy sadeleştirme programı kapsamında 198 milyon TL stok ve varlık değer düşüklüğü gideri kaydettiğini açıkladı.",negative,negatif,hard_inventory_writeoff,olumlu dille değer düşüklüğü,hard,positive_like,True,investor_impact,Portföy sadeleştirme dili olumlu görünse de değer düşüklüğü gideri yatırımcı açısından negatiftir.
PHRASE-0936,"Vizyon Telekom, ürün karmasındaki iyileşme sayesinde brüt kâr marjını %17,1 seviyesinden %26,4 seviyesine yükseltti ve operasyonel kârlılığın yılın kalanında korunacağını bildirdi.",positive,pozitif,clear_margin_improvement,açık marj iyileşmesi,clear,positive_like,False,investor_impact,Açık marj iyileşmesi ve korunacak kârlılık beklentisi yatırımcı açısından pozitiftir.
PHRASE-0937,"Anatolia Gıda, 2025 üçüncü çeyrek sonrasında bilanço dayanıklılığını korumak amacıyla bu yıl temettü dağıtmayacağını ve yatırım harcamalarının bir bölümünü sonraki döneme kaydıracağını duyurdu.",negative,negatif,hard_dividend_cut,olumlu dille temettü iptali,hard,positive_like,True,investor_impact,Koruyucu dil kullanılmasına rağmen temettü iptali ve harcama ertelemesi yatırımcı açısından negatiftir.
PHRASE-0938,"Pera Yazılım, 2026 ilk yarı döneminde net kârını %42 artırarak 2.120 milyon TL'ye çıkardı ve yıl sonu gelir beklentisini %5 yukarı revize etti.",positive,pozitif,clear_profit_growth,açık kâr artışı,clear,positive_like,False,investor_impact,Yatırımcı açısından net kâr artışı ve yukarı yönlü beklenti revizyonu açık pozitif değerdir.
PHRASE-0939,"Anatolia Gıda, 2025 ikinci çeyrek faaliyet raporunu ve yatırımcı sunumunu kamuya açıkladı; mevcut beklentilerde değişiklik paylaşmadı.",neutral,nötr,routine_report_release,rutin rapor yayımlama,clear,procedural,False,investor_impact,Yeni value-relevant bilgi içermeyen rutin rapor yayımlama işlemi neutral kabul edilir.
PHRASE-0940,"Rota Cam, sermaye yapısını güçlendirmek ve büyüme esnekliğini artırmak amacıyla %131 oranında bedelli sermaye artırımı planladığını duyurdu.",negative,negatif,hard_rights_issue,olumlu dille bedelli sermaye artırımı,hard,positive_like,True,investor_impact,Dil olumlu olsa da hissedar seyrelmesi yaratan bedelli sermaye artırımı yatırımcı açısından negatiftir.
PHRASE-0941,"Trend Tarım, 2025 ilk çeyrek döneminde net kârını %22 artırarak 2.270 milyon TL'ye çıkardı ve yıl sonu gelir beklentisini %5 yukarı revize etti.",positive,pozitif,clear_profit_growth,açık kâr artışı,clear,positive_like,False,investor_impact,Yatırımcı açısından net kâr artışı ve yukarı yönlü beklenti revizyonu açık pozitif değerdir.
PHRASE-0942,"Güney Perakende, 2026 ilk çeyrek sonrasında bilanço dayanıklılığını korumak amacıyla bu yıl temettü dağıtmayacağını ve yatırım harcamalarının bir bölümünü sonraki döneme kaydıracağını duyurdu.",negative,negatif,hard_dividend_cut,olumlu dille temettü iptali,hard,positive_like,True,investor_impact,Koruyucu dil kullanılmasına rağmen temettü iptali ve harcama ertelemesi yatırımcı açısından negatiftir.
PHRASE-0943,"Sera Ambalaj, 2025 üçüncü çeyrek döneminde net kârının %13 gerilediğini açıkladı ve yıl sonu satış hacmi beklentisini aşağı yönlü güncelledi.",negative,negatif,clear_earnings_warning,açık kâr düşüşü uyarısı,clear,negative_like,False,investor_impact,Kâr düşüşü ve aşağı yönlü beklenti revizyonu yatırımcı açısından açık negatiftir.
PHRASE-0944,"Anatolia Gıda, 2026 ilk çeyrek sonrasında dijital dönüşüm programının orta vadede verimliliği desteklemesini beklediğini ancak mevcut finansal beklentilerde değişiklik olmadığını belirtti.",neutral,nötr,vague_optimism,belirsiz kurumsal iyimserlik,nuanced,positive_like,False,investor_impact,"Belirsiz ve dolaylı kurumsal iyimserlik, açık finansal etki yoksa neutral etiketlenir."
PHRASE-0945,"Kuzey Madencilik, hisse başına 3,40 TL nakit temettü dağıtacağını ve 891 milyon TL tutarında pay geri alım programı başlatacağını açıkladı.",positive,pozitif,clear_shareholder_return,açık hissedar getirisi,clear,positive_like,False,investor_impact,Temettü ve geri alım birlikte yatırımcı açısından açık pozitif değer sinyali üretir.
PHRASE-0946,"Formel Kimya, mevcut kredi limitini 18 ay benzer vade ve maliyet koşullarıyla yenilediğini ve işlem nedeniyle kârlılık beklentilerinde değişiklik olmadığını açıkladı.",neutral,nötr,unchanged_financing_rollover,koşulları değişmeyen finansman yenilemesi,nuanced,neutral_like,False,investor_impact,Yeni değer yaratan veya bozan bir unsur içermeyen finansman yenilemesi neutral etiketlenir.
PHRASE-0947,"Rota Cam, hisse başına 0,76 TL nakit temettü dağıtacağını ve 178 milyon TL tutarında pay geri alım programı başlatacağını açıkladı.",positive,pozitif,clear_shareholder_return,açık hissedar getirisi,clear,positive_like,False,investor_impact,Temettü ve geri alım birlikte yatırımcı açısından açık pozitif değer sinyali üretir.
PHRASE-0948,"Aksa Enerji, 2025 yıl sonu sonuçlarının ardından uzun vadeli kredi notunun yükseltildiğini ve finansman maliyetlerinde iyileşme beklediğini açıkladı.",positive,pozitif,clear_rating_upgrade,açık kredi notu iyileşmesi,nuanced,positive_like,False,investor_impact,Kredi notu artışı ve daha düşük finansman maliyeti beklentisi yatırımcı açısından pozitiftir.
PHRASE-0949,"Nova Sağlık, Kocaeli tesisindeki üretimin denetim süreci nedeniyle geçici olarak durdurulduğunu ve 226 milyon TL idari para cezası için karşılık ayırdığını açıkladı.",negative,negatif,clear_production_halt,açık üretim duruşu ve ceza,clear,negative_like,False,investor_impact,Üretim kesintisi ve para cezası birlikte yatırımcı açısından açık negatif sinyaldir.
PHRASE-0950,"Nova Sağlık, 2025 üçüncü çeyrek sonuçlarının ardından uzun vadeli kredi notunun yükseltildiğini ve finansman maliyetlerinde iyileşme beklediğini açıkladı.",positive,pozitif,clear_rating_upgrade,açık kredi notu iyileşmesi,nuanced,positive_like,False,investor_impact,Kredi notu artışı ve daha düşük finansman maliyeti beklentisi yatırımcı açısından pozitiftir.
PHRASE-0951,"Lima Gayrimenkul, 2025 ilk çeyrek sonrasında dijital dönüşüm programının orta vadede verimliliği desteklemesini beklediğini ancak mevcut finansal beklentilerde değişiklik olmadığını belirtti.",neutral,nötr,vague_optimism,belirsiz kurumsal iyimserlik,nuanced,positive_like,False,investor_impact,"Belirsiz ve dolaylı kurumsal iyimserlik, açık finansal etki yoksa neutral etiketlenir."
PHRASE-0952,"Vizyon Telekom, portföy verimliliğini artırma süreci kapsamında Polonya pazarındaki 1.020 milyon TL tutarındaki ana dağıtım sözleşmesinin yenilenmediğini ve sipariş akışında zayıflama beklediğini açıkladı.",negative,negatif,hard_contract_loss,olumlu dille sözleşme kaybı,hard,positive_like,True,investor_impact,Yeniden dengeleme dili olumlu görünse de önemli sözleşme kaybı yatırımcı açısından negatiftir.
PHRASE-0953,"Rota Cam, mevcut kredi limitini 24 ay benzer vade ve maliyet koşullarıyla yenilediğini ve işlem nedeniyle kârlılık beklentilerinde değişiklik olmadığını açıkladı.",neutral,nötr,unchanged_financing_rollover,koşulları değişmeyen finansman yenilemesi,nuanced,neutral_like,False,investor_impact,Yeni değer yaratan veya bozan bir unsur içermeyen finansman yenilemesi neutral etiketlenir.
PHRASE-0954,"Mavi Makine, Bursa tesisindeki yatırım sonrası üretim kapasitesini %29 artırdı ve ek kapasitenin ihracat gelirlerine katkı vermesini beklediğini duyurdu.",positive,pozitif,clear_capacity_expansion,açık kapasite artışı,clear,positive_like,False,investor_impact,Kapasite artışı ve buna bağlanan gelir beklentisi yatırımcı açısından pozitiftir.
PHRASE-0955,"Rota Cam, Almanya pazarında 1.359 milyon TL tutarında 2 yıllık satış sözleşmesi imzaladı; anlaşmanın gelecek 12 ay gelirlerine doğrudan katkı sağlaması bekleniyor.",positive,pozitif,clear_contract_gain,açık sözleşme kazanımı,clear,positive_like,False,investor_impact,Somut büyüklüğü olan yeni sözleşme yatırımcı açısından açık pozitif kabul edilir.
PHRASE-0956,"Hedef Savunma, sermaye yapısını güçlendirmek ve büyüme esnekliğini artırmak amacıyla %38 oranında bedelli sermaye artırımı planladığını duyurdu.",negative,negatif,hard_rights_issue,olumlu dille bedelli sermaye artırımı,hard,positive_like,True,investor_impact,Dil olumlu olsa da hissedar seyrelmesi yaratan bedelli sermaye artırımı yatırımcı açısından negatiftir.
PHRASE-0957,"Pera Yazılım, Kocaeli tesisindeki yatırım sonrası üretim kapasitesini %37 artırdı ve ek kapasitenin ihracat gelirlerine katkı vermesini beklediğini duyurdu.",positive,pozitif,clear_capacity_expansion,açık kapasite artışı,clear,positive_like,False,investor_impact,Kapasite artışı ve buna bağlanan gelir beklentisi yatırımcı açısından pozitiftir.
PHRASE-0958,"Trend Tarım, portföy sadeleştirme programı kapsamında 338 milyon TL stok ve varlık değer düşüklüğü gideri kaydettiğini açıkladı.",negative,negatif,hard_inventory_writeoff,olumlu dille değer düşüklüğü,hard,positive_like,True,investor_impact,Portföy sadeleştirme dili olumlu görünse de değer düşüklüğü gideri yatırımcı açısından negatiftir.
PHRASE-0959,"Mavi Makine, 2026 ilk çeyrek sonuçlarının ardından uzun vadeli kredi notunun yükseltildiğini ve finansman maliyetlerinde iyileşme beklediğini açıkladı.",positive,pozitif,clear_rating_upgrade,açık kredi notu iyileşmesi,nuanced,positive_like,False,investor_impact,Kredi notu artışı ve daha düşük finansman maliyeti beklentisi yatırımcı açısından pozitiftir.
PHRASE-0960,"Vizyon Telekom, Kocaeli bölgesindeki yatırım seçeneklerini değerlendirdiğini ancak proje için henüz bağlayıcı karar alınmadığını bildirdi.",neutral,nötr,non_binding_review,bağlayıcı olmayan değerlendirme,nuanced,neutral_like,False,investor_impact,Bağlayıcı karar ve net finansal etki olmadığı için yatırımcı açısından neutral kabul edilir.
PHRASE-0961,"Lima Gayrimenkul, finans direktörlüğüne Mert Sevinç adlı yöneticinin atandığını duyurdu ve mevcut finansal beklentilerde herhangi bir değişiklik olmadığını belirtti.",neutral,nötr,management_change_no_impact,finansal etkisiz yönetim değişimi,clear,neutral_like,False,investor_impact,Yönetim değişimi tek başına ve finansal beklentiler değişmiyorsa neutral kabul edilir.
PHRASE-0962,"Trend Tarım, 2025 üçüncü çeyrek sonrasında bilanço dayanıklılığını korumak amacıyla bu yıl temettü dağıtmayacağını ve yatırım harcamalarının bir bölümünü sonraki döneme kaydıracağını duyurdu.",negative,negatif,hard_dividend_cut,olumlu dille temettü iptali,hard,positive_like,True,investor_impact,Koruyucu dil kullanılmasına rağmen temettü iptali ve harcama ertelemesi yatırımcı açısından negatiftir.
PHRASE-0963,"Trend Tarım, 2025 ilk çeyrek faaliyet raporunu ve yatırımcı sunumunu kamuya açıkladı; mevcut beklentilerde değişiklik paylaşmadı.",neutral,nötr,routine_report_release,rutin rapor yayımlama,clear,procedural,False,investor_impact,Yeni value-relevant bilgi içermeyen rutin rapor yayımlama işlemi neutral kabul edilir.
